"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 14:36:45.321"	1.0014e-011	7.9812e-014	3.3834e-013	4.8124e-014	2.2734e-012	7.6285e-014	1.0636e-005	
"20.10.2023 14:36:45.604"	1.0080e-011	8.0101e-014	3.3540e-013	4.8158e-014	2.3095e-012	7.2028e-014	1.0636e-005	
"20.10.2023 14:36:45.888"	9.6778e-012	8.2182e-014	3.3900e-013	4.9113e-014	2.2770e-012	7.3802e-014	1.0648e-005	
"20.10.2023 14:36:46.171"	9.7725e-012	8.1326e-014	3.4248e-013	4.9249e-014	2.2955e-012	7.5136e-014	1.0648e-005	
"20.10.2023 14:36:46.454"	9.8511e-012	8.0258e-014	3.3527e-013	4.8453e-014	2.3259e-012	7.6537e-014	1.0648e-005	
"20.10.2023 14:36:46.738"	9.7002e-012	8.1188e-014	3.3677e-013	4.9387e-014	2.3547e-012	7.5541e-014	1.0629e-005	
"20.10.2023 14:36:47.021"	9.7726e-012	8.2077e-014	3.4364e-013	5.0256e-014	2.3783e-012	7.7509e-014	1.0629e-005	
"20.10.2023 14:36:47.305"	9.8689e-012	8.0413e-014	3.4403e-013	5.0812e-014	2.4052e-012	7.2371e-014	1.0629e-005	
"20.10.2023 14:36:47.588"	9.9174e-012	8.0407e-014	3.4435e-013	5.1817e-014	2.3316e-012	7.3624e-014	1.0629e-005	
"20.10.2023 14:36:47.871"	9.9608e-012	8.0284e-014	3.4918e-013	5.1486e-014	2.2982e-012	7.5006e-014	1.0626e-005	
"20.10.2023 14:36:48.155"	1.0032e-011	7.9577e-014	3.3672e-013	4.8557e-014	2.3372e-012	7.3038e-014	1.0626e-005	
"20.10.2023 14:36:48.438"	9.7073e-012	8.1963e-014	3.3528e-013	4.8834e-014	2.3531e-012	7.3935e-014	1.0626e-005	
"20.10.2023 14:36:48.722"	9.7196e-012	8.1855e-014	3.4309e-013	5.0258e-014	2.3115e-012	7.5448e-014	1.0626e-005	
"20.10.2023 14:36:49.006"	9.7965e-012	8.0784e-014	3.3740e-013	4.7890e-014	2.3449e-012	7.3434e-014	1.0622e-005	
"20.10.2023 14:36:49.289"	9.7975e-012	8.2603e-014	3.4014e-013	4.9267e-014	2.3732e-012	7.5096e-014	1.0622e-005	
"20.10.2023 14:36:49.573"	9.7358e-012	8.0995e-014	3.4197e-013	5.0276e-014	2.3968e-012	7.4942e-014	1.0622e-005	
"20.10.2023 14:36:49.856"	9.8119e-012	8.0570e-014	3.4236e-013	5.0744e-014	2.4267e-012	7.3479e-014	1.0622e-005	
"20.10.2023 14:36:50.139"	9.8802e-012	8.1439e-014	3.4758e-013	5.1563e-014	2.4206e-012	7.3232e-014	1.0609e-005	
"20.10.2023 14:36:50.423"	9.9082e-012	8.1084e-014	3.4846e-013	5.2245e-014	2.3125e-012	7.3940e-014	1.0609e-005	
"20.10.2023 14:36:50.706"	9.9893e-012	7.9648e-014	3.3680e-013	4.7912e-014	2.3305e-012	7.6417e-014	1.0609e-005	
"20.10.2023 14:36:50.990"	9.9526e-012	8.1766e-014	3.3347e-013	4.8385e-014	2.3681e-012	7.4435e-014	1.0609e-005	
"20.10.2023 14:36:51.273"	9.6670e-012	8.1149e-014	3.4004e-013	4.9196e-014	2.3218e-012	7.2893e-014	1.0602e-005	
"20.10.2023 14:36:51.557"	9.7690e-012	8.1544e-014	3.4067e-013	4.8574e-014	2.3531e-012	7.2022e-014	1.0602e-005	
"20.10.2023 14:36:51.840"	9.8399e-012	8.0452e-014	3.3863e-013	4.9044e-014	2.3732e-012	7.4345e-014	1.0602e-005	
"20.10.2023 14:36:52.123"	9.6987e-012	8.0043e-014	3.4016e-013	5.0116e-014	2.3923e-012	7.4917e-014	1.0602e-005	
"20.10.2023 14:36:52.407"	9.7828e-012	8.0821e-014	3.4682e-013	5.1126e-014	2.4221e-012	7.5000e-014	1.0604e-005	
"20.10.2023 14:36:52.691"	9.8710e-012	7.9118e-014	3.4363e-013	5.1161e-014	2.4504e-012	7.4397e-014	1.0604e-005	
"20.10.2023 14:36:52.976"	9.8863e-012	8.0712e-014	3.4813e-013	5.2045e-014	2.3274e-012	7.3829e-014	1.0604e-005	
"20.10.2023 14:36:53.259"	9.9700e-012	8.0234e-014	3.3839e-013	4.8474e-014	2.3372e-012	7.8719e-014	1.0607e-005	
"20.10.2023 14:36:53.544"	1.0030e-011	8.0383e-014	3.3607e-013	4.8952e-014	2.3676e-012	7.5545e-014	1.0607e-005	
"20.10.2023 14:36:53.827"	9.6492e-012	8.1742e-014	3.3803e-013	4.9527e-014	2.3377e-012	7.1729e-014	1.0607e-005	
"20.10.2023 14:36:54.111"	9.7486e-012	8.1031e-014	3.4288e-013	4.9805e-014	2.3460e-012	7.3419e-014	1.0607e-005	
"20.10.2023 14:36:54.394"	9.8215e-012	8.0839e-014	3.3924e-013	4.8816e-014	2.3779e-012	7.3848e-014	1.0597e-005	
"20.10.2023 14:36:54.678"	9.6655e-012	8.1826e-014	3.3824e-013	4.9685e-014	2.3954e-012	7.2913e-014	1.0597e-005	
"20.10.2023 14:36:54.961"	9.7665e-012	8.0951e-014	3.4241e-013	5.0396e-014	2.4150e-012	7.4953e-014	1.0597e-005	
"20.10.2023 14:36:55.244"	9.8322e-012	8.0665e-014	3.4651e-013	5.1027e-014	2.4437e-012	7.3974e-014	1.0597e-005	
"20.10.2023 14:36:55.528"	9.8771e-012	8.0964e-014	3.4894e-013	5.2058e-014	2.3522e-012	7.3474e-014	1.0593e-005	
"20.10.2023 14:36:55.811"	9.9357e-012	8.0434e-014	3.5044e-013	5.1495e-014	2.3254e-012	7.2857e-014	1.0593e-005	
"20.10.2023 14:36:56.095"	1.0010e-011	8.0508e-014	3.3540e-013	4.8498e-014	2.3552e-012	7.1656e-014	1.0593e-005	
"20.10.2023 14:36:56.378"	9.6655e-012	8.1916e-014	3.3420e-013	4.9422e-014	2.3670e-012	7.2439e-014	1.0593e-005	
"20.10.2023 14:36:56.661"	9.7073e-012	8.2161e-014	3.4298e-013	4.9714e-014	2.3393e-012	7.4899e-014	1.0590e-005	
"20.10.2023 14:36:56.945"	9.8016e-012	8.0610e-014	3.3609e-013	4.8310e-014	2.3650e-012	7.5700e-014	1.0590e-005	
"20.10.2023 14:36:57.228"	9.7833e-012	8.1828e-014	3.4014e-013	4.9321e-014	2.3995e-012	7.4871e-014	1.0590e-005	
"20.10.2023 14:36:57.512"	9.7333e-012	8.0916e-014	3.4273e-013	5.0788e-014	2.4185e-012	7.3509e-014	1.0590e-005	
"20.10.2023 14:36:57.795"	9.8144e-012	8.2010e-014	3.4332e-013	5.0305e-014	2.4350e-012	7.2233e-014	1.0592e-005	
"20.10.2023 14:36:58.079"	9.8715e-012	8.0731e-014	3.4855e-013	5.1108e-014	2.4221e-012	7.3779e-014	1.0592e-005	
"20.10.2023 14:36:58.362"	9.8939e-012	8.0313e-014	3.4897e-013	5.2448e-014	2.3259e-012	7.2565e-014	1.0592e-005	
"20.10.2023 14:36:58.646"	9.9852e-012	8.0020e-014	3.3328e-013	4.7816e-014	2.3501e-012	7.2873e-014	1.0592e-005	
"20.10.2023 14:36:58.929"	9.8098e-012	8.1607e-014	3.3719e-013	4.9041e-014	2.3846e-012	7.3528e-014	1.0582e-005	
"20.10.2023 14:36:59.213"	9.7303e-012	8.1416e-014	3.4244e-013	5.0335e-014	2.3424e-012	7.4184e-014	1.0582e-005	
"20.10.2023 14:36:59.496"	9.8302e-012	8.1038e-014	3.3887e-013	4.8676e-014	2.3383e-012	7.3880e-014	1.0582e-005	
"20.10.2023 14:36:59.780"	9.7848e-012	8.1488e-014	3.3798e-013	4.8228e-014	2.3604e-012	7.1902e-014	1.0582e-005	
"20.10.2023 14:37:00.063"	9.6502e-012	8.1668e-014	3.3953e-013	4.9403e-014	2.3809e-012	7.2172e-014	1.0603e-005	
"20.10.2023 14:37:00.346"	9.7394e-012	8.1572e-014	3.3786e-013	5.0266e-014	2.4025e-012	7.5931e-014	1.0603e-005	
"20.10.2023 14:37:00.630"	9.8419e-012	8.0339e-014	3.4419e-013	5.0676e-014	2.4329e-012	7.4003e-014	1.0603e-005	
"20.10.2023 14:37:00.913"	9.7099e-012	8.1720e-014	3.4189e-013	5.0376e-014	2.3239e-012	7.2238e-014	1.0555e-005	
"20.10.2023 14:37:01.197"	1.0078e-011	7.9346e-014	3.4538e-013	4.9825e-014	2.3682e-012	7.4509e-014	1.0555e-005	
"20.10.2023 14:37:01.480"	1.0268e-011	7.7839e-014	3.4468e-013	5.0810e-014	2.4478e-012	7.3279e-014	1.0555e-005	
"20.10.2023 14:37:01.763"	9.7756e-012	8.1077e-014	3.4529e-013	5.1534e-014	2.4468e-012	7.1923e-014	1.0555e-005	
"20.10.2023 14:37:02.047"	9.9031e-012	8.0048e-014	3.4832e-013	5.2351e-014	2.4138e-012	7.4885e-014	1.0681e-005	
"20.10.2023 14:37:02.330"	1.0114e-011	7.9306e-014	3.5216e-013	5.3554e-014	2.5399e-012	7.2822e-014	1.0681e-005	
"20.10.2023 14:37:02.614"	9.7976e-012	8.1044e-014	3.4351e-013	5.0946e-014	2.4056e-012	7.1698e-014	1.0681e-005	
"20.10.2023 14:37:02.898"	1.0142e-011	7.8695e-014	3.5844e-013	5.4033e-014	2.4057e-012	7.4990e-014	1.0681e-005	
"20.10.2023 14:37:03.181"	9.9939e-012	8.1101e-014	3.5361e-013	5.3485e-014	2.5645e-012	7.6269e-014	1.0780e-005	
"20.10.2023 14:37:03.464"	9.7823e-012	8.2699e-014	3.4065e-013	5.0357e-014	2.4005e-012	7.3936e-014	1.0780e-005	
"20.10.2023 14:37:03.748"	9.8491e-012	8.1182e-014	3.4691e-013	5.1749e-014	2.3712e-012	7.1465e-014	1.0780e-005	
"20.10.2023 14:37:04.031"	1.0268e-011	7.8073e-014	3.4355e-013	5.0715e-014	2.4447e-012	7.4424e-014	1.0780e-005	
"20.10.2023 14:37:04.315"	9.8766e-012	8.1349e-014	3.4167e-013	5.0488e-014	2.4329e-012	7.2329e-014	1.0761e-005	
"20.10.2023 14:37:04.598"	9.7716e-012	8.1779e-014	3.4419e-013	5.0620e-014	2.4303e-012	7.5839e-014	1.0761e-005	
"20.10.2023 14:37:04.881"	9.8267e-012	8.1561e-014	3.4428e-013	5.1130e-014	2.4607e-012	7.2267e-014	1.0761e-005	
"20.10.2023 14:37:05.165"	1.0008e-011	8.0306e-014	3.5339e-013	5.3845e-014	2.5029e-012	7.2333e-014	1.0761e-005	
"20.10.2023 14:37:05.448"	9.8022e-012	8.1491e-014	3.4782e-013	5.1005e-014	2.4519e-012	7.2393e-014	1.0691e-005	
"20.10.2023 14:37:05.732"	9.8613e-012	8.0791e-014	3.4130e-013	4.9659e-014	2.3876e-012	7.2910e-014	1.0691e-005	
"20.10.2023 14:37:06.015"	9.9460e-012	8.1178e-014	3.4297e-013	5.0035e-014	2.4129e-012	7.4391e-014	1.0691e-005	
"20.10.2023 14:37:06.299"	9.9490e-012	8.0015e-014	3.5034e-013	5.3201e-014	2.4777e-012	7.5401e-014	1.0691e-005	
"20.10.2023 14:37:06.582"	9.8802e-012	7.9904e-014	3.4282e-013	4.9037e-014	2.3989e-012	7.6859e-014	1.0713e-005	
"20.10.2023 14:37:06.866"	9.9256e-012	8.0233e-014	3.4024e-013	5.0130e-014	2.4046e-012	7.4866e-014	1.0713e-005	
"20.10.2023 14:37:07.150"	9.6889e-012	8.1350e-014	3.3963e-013	5.0004e-014	2.4036e-012	7.2135e-014	1.0713e-005	
"20.10.2023 14:37:07.433"	9.7767e-012	8.1138e-014	3.4395e-013	5.0780e-014	2.4457e-012	7.6572e-014	1.0681e-005	
"20.10.2023 14:37:07.717"	9.8567e-012	7.9537e-014	3.4584e-013	5.1813e-014	2.4643e-012	7.5437e-014	1.0681e-005	
"20.10.2023 14:37:08.002"	9.8113e-012	7.9729e-014	3.4740e-013	5.1674e-014	2.4520e-012	7.2300e-014	1.0681e-005	
"20.10.2023 14:37:08.285"	9.8929e-012	8.0731e-014	3.4748e-013	5.1259e-014	2.3887e-012	7.3248e-014	1.0681e-005	
"20.10.2023 14:37:08.569"	1.0302e-011	7.8549e-014	3.4482e-013	5.1084e-014	2.4643e-012	7.4830e-014	1.0689e-005	
"20.10.2023 14:37:08.852"	9.8399e-012	8.0479e-014	3.4790e-013	5.2201e-014	2.4699e-012	7.2769e-014	1.0689e-005	
"20.10.2023 14:37:09.136"	9.8955e-012	8.0659e-014	3.4717e-013	5.2082e-014	2.3918e-012	7.5518e-014	1.0689e-005	
"20.10.2023 14:37:09.419"	1.0219e-011	7.8309e-014	3.4284e-013	5.0255e-014	2.4283e-012	7.0796e-014	1.0689e-005	
"20.10.2023 14:37:09.702"	9.9056e-012	7.9972e-014	3.5258e-013	5.2825e-014	2.3876e-012	7.7086e-014	1.0764e-005	
"20.10.2023 14:37:09.986"	1.0081e-011	8.0063e-014	3.5125e-013	5.2698e-014	2.3723e-012	7.6085e-014	1.0764e-005	
"20.10.2023 14:37:10.269"	9.9669e-012	8.0511e-014	3.3590e-013	4.8872e-014	2.3887e-012	7.2364e-014	1.0764e-005	
"20.10.2023 14:37:10.553"	9.7262e-012	8.2003e-014	3.4162e-013	5.0488e-014	2.4036e-012	7.4718e-014	1.0764e-005	
"20.10.2023 14:37:10.836"	9.7216e-012	8.0868e-014	3.4173e-013	5.0252e-014	2.3316e-012	7.2530e-014	1.0679e-005	
"20.10.2023 14:37:11.120"	9.7807e-012	8.1090e-014	3.3400e-013	4.8185e-014	2.3552e-012	7.4476e-014	1.0679e-005	
"20.10.2023 14:37:11.403"	9.7690e-012	8.2358e-014	3.3977e-013	4.9228e-014	2.3933e-012	7.1437e-014	1.0679e-005	
"20.10.2023 14:37:11.687"	9.7247e-012	8.1319e-014	3.3890e-013	5.0490e-014	2.4093e-012	7.2306e-014	1.0679e-005	
"20.10.2023 14:37:11.970"	9.8639e-012	8.0179e-014	3.4572e-013	5.1549e-014	2.5070e-012	7.4504e-014	1.0606e-005	
"20.10.2023 14:37:12.254"	9.8955e-012	8.2078e-014	3.3856e-013	5.0265e-014	2.4175e-012	7.4846e-014	1.0606e-005	
"20.10.2023 14:37:12.537"	9.7451e-012	8.1456e-014	3.4654e-013	5.0677e-014	2.3269e-012	7.5970e-014	1.0606e-005	
"20.10.2023 14:37:12.820"	1.0103e-011	8.0186e-014	3.3721e-013	4.9125e-014	2.3908e-012	7.4602e-014	1.0606e-005	
"20.10.2023 14:37:13.104"	1.0002e-011	8.0542e-014	3.4047e-013	5.0005e-014	2.4206e-012	7.3867e-014	1.0658e-005	
"20.10.2023 14:37:13.387"	9.8374e-012	8.1725e-014	3.4976e-013	5.2068e-014	2.3707e-012	7.6436e-014	1.0658e-005	
"20.10.2023 14:37:13.671"	9.9531e-012	8.0021e-014	3.5077e-013	5.2626e-014	2.5321e-012	7.5470e-014	1.0658e-005	
"20.10.2023 14:37:13.954"	9.9888e-012	8.0512e-014	3.4397e-013	5.1202e-014	2.4417e-012	7.7459e-014	1.0658e-005	
"20.10.2023 14:37:14.238"	9.8669e-012	8.0045e-014	3.4726e-013	5.2299e-014	2.3799e-012	7.1786e-014	1.0714e-005	
"20.10.2023 14:37:14.521"	9.8363e-012	8.0700e-014	3.4912e-013	5.1708e-014	2.5147e-012	7.2386e-014	1.0714e-005	
"20.10.2023 14:37:14.804"	9.9424e-012	8.0563e-014	3.4121e-013	5.0186e-014	2.4257e-012	7.6514e-014	1.0714e-005	
"20.10.2023 14:37:15.088"	9.7150e-012	8.1656e-014	3.4303e-013	5.0398e-014	2.4005e-012	7.2981e-014	1.0738e-005	
"20.10.2023 14:37:15.371"	9.7879e-012	8.0823e-014	3.4812e-013	5.1575e-014	2.4771e-012	7.5896e-014	1.0738e-005	
"20.10.2023 14:37:15.655"	9.8700e-012	8.0697e-014	3.3816e-013	4.9778e-014	2.4010e-012	7.5321e-014	1.0738e-005	
"20.10.2023 14:37:15.938"	9.7670e-012	8.0966e-014	3.4292e-013	5.0632e-014	2.4056e-012	7.4570e-014	1.0738e-005	
"20.10.2023 14:37:16.222"	9.9383e-012	7.9898e-014	3.4976e-013	5.3272e-014	2.4324e-012	7.5986e-014	1.0694e-005	
"20.10.2023 14:37:16.505"	1.0007e-011	7.9749e-014	3.3808e-013	4.9616e-014	2.4123e-012	7.5532e-014	1.0694e-005	
"20.10.2023 14:37:16.789"	9.8776e-012	8.1854e-014	3.4995e-013	5.2239e-014	2.3902e-012	7.4015e-014	1.0694e-005	
"20.10.2023 14:37:17.072"	1.0026e-011	8.0084e-014	3.5311e-013	5.3042e-014	2.3588e-012	7.3268e-014	1.0694e-005	
"20.10.2023 14:37:17.356"	1.0188e-011	7.9097e-014	3.4000e-013	5.0023e-014	2.4174e-012	7.4360e-014	1.0717e-005	
"20.10.2023 14:37:17.639"	9.8679e-012	8.1274e-014	3.4168e-013	5.1153e-014	2.4206e-012	7.2873e-014	1.0717e-005	
"20.10.2023 14:37:17.922"	9.9995e-012	7.9406e-014	3.5670e-013	5.3699e-014	2.3553e-012	7.2724e-014	1.0717e-005	
"20.10.2023 14:37:18.206"	1.0028e-011	7.9971e-014	3.3503e-013	4.8381e-014	2.3594e-012	7.3521e-014	1.0717e-005	
"20.10.2023 14:37:18.489"	9.8939e-012	8.1771e-014	3.4225e-013	4.9628e-014	2.4103e-012	7.3505e-014	1.0647e-005	
"20.10.2023 14:37:18.773"	1.0056e-011	7.9266e-014	3.5752e-013	5.4193e-014	2.3753e-012	7.2358e-014	1.0647e-005	
"20.10.2023 14:37:19.056"	9.7925e-012	8.0675e-014	3.3893e-013	5.0009e-014	2.4216e-012	7.5577e-014	1.0647e-005	
"20.10.2023 14:37:19.340"	9.8175e-012	8.0723e-014	3.4807e-013	5.2076e-014	2.4772e-012	7.5139e-014	1.0647e-005	
"20.10.2023 14:37:19.623"	9.9837e-012	7.9883e-014	3.5802e-013	5.4178e-014	2.3609e-012	7.1833e-014	1.0620e-005	
"20.10.2023 14:37:19.906"	9.8322e-012	8.0886e-014	3.4365e-013	5.0689e-014	2.5049e-012	7.3981e-014	1.0620e-005	
"20.10.2023 14:37:20.190"	9.8659e-012	8.1202e-014	3.3562e-013	4.8794e-014	2.3655e-012	7.2915e-014	1.0620e-005	
